layout,tile_count,total_cells,capacity,score_min,score_max
NewLayout_L85.json,13,78,26,29.64,53.05
NewLayout_L85.json,14,78,26,34.1,56.92
NewLayout_L85.json,15,78,26,35.91,61.96
NewLayout_L85.json,16,78,26,47.15,68.99
NewLayout_L85.json,17,78,26,46.81,73.01
NewLayout_L85.json,18,78,26,42.59,75.02
NewLayout_L85.json,19,78,26,55.99,79.32
NewLayout_L85.json,20,78,26,56.55,88.16
NewLayout_L85.json,21,78,26,57.99,88.8
NewLayout_L85.json,22,78,26,70.52,91.62
NewLayout_L85.json,23,78,26,76.15,94.87
NewLayout_L85.json,24,78,26,75.87,98.95
NewLayout_L85.json,25,78,26,77.82,102.02
NewLayout_L86.json,2,69,23,22.47,22.47
NewLayout_L86.json,3,69,23,22.47,22.47
NewLayout_L86.json,4,69,23,22.47,23.11
NewLayout_L86.json,5,69,23,22.47,24.89
NewLayout_L86.json,6,69,23,22.47,28.9
NewLayout_L86.json,7,69,23,22.47,33.72
NewLayout_L86.json,8,69,23,22.47,40.72
NewLayout_L86.json,9,69,23,22.47,42.89
NewLayout_L86.json,10,69,23,22.47,46.84
NewLayout_L86.json,11,69,23,22.47,50.84
NewLayout_L86.json,12,69,23,24.41,51.68
NewLayout_L86.json,13,69,23,32.11,57.38
NewLayout_L86.json,14,69,23,39.69,61.29
NewLayout_L86.json,15,69,23,40.7,68.01
NewLayout_L86.json,16,69,23,48.84,65.92
NewLayout_L86.json,17,69,23,50.24,73.97
NewLayout_L86.json,18,69,23,52.92,76.89
NewLayout_L86.json,19,69,23,55.32,81.54
NewLayout_L86.json,20,69,23,59.29,81.15
NewLayout_L86.json,21,69,23,63.92,87.39
NewLayout_L86.json,22,69,23,71.82,88.82
NewLayout_L86.json,23,69,23,74.57,92.1
NewLayout_L87.json,2,69,23,15.2,15.2
NewLayout_L87.json,3,69,23,15.2,15.2
NewLayout_L87.json,4,69,23,15.2,15.2
NewLayout_L87.json,5,69,23,15.2,15.74
NewLayout_L87.json,6,69,23,15.2,18.21
NewLayout_L87.json,7,69,23,15.2,19.21
NewLayout_L87.json,8,69,23,15.2,23.15
NewLayout_L87.json,9,69,23,15.2,25.7
NewLayout_L87.json,10,69,23,15.2,27.98
NewLayout_L87.json,11,69,23,15.2,30.08
NewLayout_L87.json,12,69,23,16.99,31.53
NewLayout_L87.json,13,69,23,18.16,32.63
NewLayout_L87.json,14,69,23,19.67,36.15
NewLayout_L87.json,15,69,23,21.44,39.48
NewLayout_L87.json,16,69,23,27.38,40.34
NewLayout_L87.json,17,69,23,26.67,41.65
NewLayout_L87.json,18,69,23,23.88,42.58
NewLayout_L87.json,19,69,23,30.4,46.02
NewLayout_L87.json,20,69,23,30.48,47.58
NewLayout_L87.json,21,69,23,31.58,48.48
NewLayout_L87.json,22,69,23,42.12,50.17
NewLayout_L87.json,23,69,23,43.57,51.87
NewLayout_L88.json,2,114,38,16.0,16.0
NewLayout_L88.json,3,114,38,16.0,16.0
NewLayout_L88.json,4,114,38,16.0,17.32
NewLayout_L88.json,5,114,38,16.0,17.37
NewLayout_L88.json,6,114,38,16.0,18.59
NewLayout_L88.json,7,114,38,16.0,23.58
NewLayout_L88.json,8,114,38,16.0,26.69
NewLayout_L88.json,9,114,38,16.0,33.29
NewLayout_L88.json,10,114,38,16.0,37.99
NewLayout_L88.json,11,114,38,16.0,38.47
NewLayout_L88.json,12,114,38,21.02,41.88
NewLayout_L88.json,13,114,38,24.37,45.34
NewLayout_L88.json,14,114,38,27.72,48.63
NewLayout_L88.json,15,114,38,34.66,51.09
NewLayout_L88.json,16,114,38,37.87,53.7
NewLayout_L88.json,17,114,38,31.69,57.62
NewLayout_L88.json,18,114,38,43.87,59.23
NewLayout_L88.json,19,114,38,46.4,64.38
NewLayout_L88.json,20,114,38,46.4,68.16
NewLayout_L88.json,21,114,38,53.8,71.19
NewLayout_L88.json,22,114,38,52.51,73.29
NewLayout_L88.json,23,114,38,58.61,78.29
NewLayout_L88.json,24,114,38,64.21,79.42
NewLayout_L88.json,25,114,38,62.29,82.83
NewLayout_L89.json,2,69,23,13.23,14.01
NewLayout_L89.json,3,69,23,13.23,17.1
NewLayout_L89.json,4,69,23,13.23,19.33
NewLayout_L89.json,5,69,23,13.23,21.28
NewLayout_L89.json,6,69,23,14.35,23.85
NewLayout_L89.json,7,69,23,13.23,26.05
NewLayout_L89.json,8,69,23,17.25,28.11
NewLayout_L89.json,9,69,23,13.23,31.84
NewLayout_L89.json,10,69,23,21.56,33.69
NewLayout_L89.json,11,69,23,21.98,36.05
NewLayout_L89.json,12,69,23,27.74,38.58
NewLayout_L89.json,13,69,23,25.84,41.06
NewLayout_L89.json,14,69,23,28.14,43.29
NewLayout_L89.json,15,69,23,35.15,44.91
NewLayout_L89.json,16,69,23,33.57,48.36
NewLayout_L89.json,17,69,23,37.13,50.41
NewLayout_L89.json,18,69,23,33.46,52.53
NewLayout_L89.json,19,69,23,45.38,55.06
NewLayout_L89.json,20,69,23,48.37,56.92
NewLayout_L89.json,21,69,23,49.27,58.38
NewLayout_L89.json,22,69,23,49.1,62.0
NewLayout_L89.json,23,69,23,54.4,62.6
NewLayout_L9.json,2,72,24,8.21,8.21
NewLayout_L9.json,3,72,24,8.21,8.21
NewLayout_L9.json,4,72,24,8.21,8.21
NewLayout_L9.json,5,72,24,8.21,9.61
NewLayout_L9.json,6,72,24,8.21,11.12
NewLayout_L9.json,7,72,24,8.21,12.76
NewLayout_L9.json,8,72,24,8.21,16.47
NewLayout_L9.json,9,72,24,8.21,18.84
NewLayout_L9.json,10,72,24,8.21,20.87
NewLayout_L9.json,11,72,24,9.73,23.96
NewLayout_L9.json,12,72,24,14.55,26.73
NewLayout_L9.json,13,72,24,13.4,27.86
NewLayout_L9.json,14,72,24,8.21,30.02
NewLayout_L9.json,15,72,24,18.99,34.03
NewLayout_L9.json,16,72,24,22.17,36.39
NewLayout_L9.json,17,72,24,24.28,39.02
NewLayout_L9.json,18,72,24,13.69,40.25
NewLayout_L9.json,19,72,24,28.37,43.21
NewLayout_L9.json,20,72,24,29.02,44.89
NewLayout_L9.json,21,72,24,35.54,46.64
NewLayout_L9.json,22,72,24,35.19,50.28
NewLayout_L9.json,23,72,24,39.11,51.68
NewLayout_L9.json,24,72,24,37.88,54.08
NewLayout_L90.json,2,72,24,18.65,18.65
NewLayout_L90.json,3,72,24,18.65,18.65
NewLayout_L90.json,4,72,24,18.65,18.65
NewLayout_L90.json,5,72,24,18.65,19.29
NewLayout_L90.json,6,72,24,18.65,19.96
NewLayout_L90.json,7,72,24,18.65,20.81
NewLayout_L90.json,8,72,24,18.65,21.47
NewLayout_L90.json,9,72,24,18.65,22.82
NewLayout_L90.json,10,72,24,18.65,24.01
NewLayout_L90.json,11,72,24,18.65,27.7
NewLayout_L90.json,12,72,24,18.65,28.71
NewLayout_L90.json,13,72,24,18.65,32.86
NewLayout_L90.json,14,72,24,19.73,33.97
NewLayout_L90.json,15,72,24,22.48,32.74
NewLayout_L90.json,16,72,24,25.13,35.88
NewLayout_L90.json,17,72,24,26.24,40.02
NewLayout_L90.json,18,72,24,21.62,42.73
NewLayout_L90.json,19,72,24,30.25,43.47
NewLayout_L90.json,20,72,24,34.37,43.83
NewLayout_L90.json,21,72,24,30.83,46.68
NewLayout_L90.json,22,72,24,32.68,46.58
NewLayout_L90.json,23,72,24,35.8,49.22
NewLayout_L90.json,24,72,24,41.78,51.22
NewLayout_L91.json,2,90,30,6.84,6.84
NewLayout_L91.json,3,90,30,6.84,6.84
NewLayout_L91.json,4,90,30,6.84,6.84
NewLayout_L91.json,5,90,30,6.84,7.95
NewLayout_L91.json,6,90,30,6.84,9.11
NewLayout_L91.json,7,90,30,6.84,9.61
NewLayout_L91.json,8,90,30,6.84,11.99
NewLayout_L91.json,9,90,30,6.84,15.73
NewLayout_L91.json,10,90,30,6.84,16.93
NewLayout_L91.json,11,90,30,6.84,17.94
NewLayout_L91.json,12,90,30,6.84,21.77
NewLayout_L91.json,13,90,30,6.84,23.68
NewLayout_L91.json,14,90,30,6.84,23.9
NewLayout_L91.json,15,90,30,7.11,27.9
NewLayout_L91.json,16,90,30,10.55,29.58
NewLayout_L91.json,17,90,30,13.59,31.66
NewLayout_L91.json,18,90,30,13.65,34.66
NewLayout_L91.json,19,90,30,16.2,37.66
NewLayout_L91.json,20,90,30,25.98,37.89
NewLayout_L91.json,21,90,30,25.64,42.22
NewLayout_L91.json,22,90,30,17.84,42.12
NewLayout_L91.json,23,90,30,27.84,45.67
NewLayout_L91.json,24,90,30,27.07,45.95
NewLayout_L91.json,25,90,30,33.19,47.8
NewLayout_L92.json,2,72,24,12.83,12.83
NewLayout_L92.json,3,72,24,12.83,12.87
NewLayout_L92.json,4,72,24,12.83,13.15
NewLayout_L92.json,5,72,24,12.83,13.13
NewLayout_L92.json,6,72,24,12.83,14.1
NewLayout_L92.json,7,72,24,12.83,15.46
NewLayout_L92.json,8,72,24,12.83,16.1
NewLayout_L92.json,9,72,24,12.83,18.75
NewLayout_L92.json,10,72,24,12.83,21.51
NewLayout_L92.json,11,72,24,12.83,26.4
NewLayout_L92.json,12,72,24,14.18,28.39
NewLayout_L92.json,13,72,24,16.21,30.01
NewLayout_L92.json,14,72,24,15.45,34.07
NewLayout_L92.json,15,72,24,20.71,37.27
NewLayout_L92.json,16,72,24,19.88,41.21
NewLayout_L92.json,17,72,24,24.37,40.82
NewLayout_L92.json,18,72,24,22.87,41.9
NewLayout_L92.json,19,72,24,29.78,44.16
NewLayout_L92.json,20,72,24,27.21,47.28
NewLayout_L92.json,21,72,24,35.65,48.61
NewLayout_L92.json,22,72,24,36.88,49.53
NewLayout_L92.json,23,72,24,39.4,52.31
NewLayout_L92.json,24,72,24,44.3,53.73
NewLayout_L93.json,2,99,33,13.71,13.71
NewLayout_L93.json,3,99,33,13.71,13.71
NewLayout_L93.json,4,99,33,13.71,13.71
NewLayout_L93.json,5,99,33,13.71,20.23
NewLayout_L93.json,6,99,33,13.71,25.64
NewLayout_L93.json,7,99,33,13.71,28.04
NewLayout_L93.json,8,99,33,13.71,32.48
NewLayout_L93.json,9,99,33,13.71,36.26
NewLayout_L93.json,10,99,33,13.71,39.5
NewLayout_L93.json,11,99,33,13.71,43.42
NewLayout_L93.json,12,99,33,14.75,47.07
NewLayout_L93.json,13,99,33,24.17,53.79
NewLayout_L93.json,14,99,33,13.71,52.05
NewLayout_L93.json,15,99,33,38.43,58.83
NewLayout_L93.json,16,99,33,35.38,61.94
NewLayout_L93.json,17,99,33,38.03,68.86
NewLayout_L93.json,18,99,33,52.37,71.83
NewLayout_L93.json,19,99,33,47.89,74.94
NewLayout_L93.json,20,99,33,47.43,77.58
NewLayout_L93.json,21,99,33,60.51,81.84
NewLayout_L93.json,22,99,33,58.73,80.91
NewLayout_L93.json,23,99,33,63.66,87.04
NewLayout_L93.json,24,99,33,63.3,90.82
NewLayout_L93.json,25,99,33,66.94,93.39
NewLayout_L94.json,2,84,28,7.23,9.12
NewLayout_L94.json,3,84,28,7.23,10.72
NewLayout_L94.json,4,84,28,7.23,12.91
NewLayout_L94.json,5,84,28,7.23,14.55
NewLayout_L94.json,6,84,28,7.23,17.44
NewLayout_L94.json,7,84,28,7.23,19.02
NewLayout_L94.json,8,84,28,7.79,21.69
NewLayout_L94.json,9,84,28,7.23,23.97
NewLayout_L94.json,10,84,28,14.06,27.52
NewLayout_L94.json,11,84,28,12.5,29.86
NewLayout_L94.json,12,84,28,13.29,32.61
NewLayout_L94.json,13,84,28,20.85,36.26
NewLayout_L94.json,14,84,28,27.07,38.72
NewLayout_L94.json,15,84,28,30.81,40.79
NewLayout_L94.json,16,84,28,28.83,42.18
NewLayout_L94.json,17,84,28,34.52,46.81
NewLayout_L94.json,18,84,28,35.31,49.22
NewLayout_L94.json,19,84,28,36.02,50.85
NewLayout_L94.json,20,84,28,40.81,54.37
NewLayout_L94.json,21,84,28,44.3,56.48
NewLayout_L94.json,22,84,28,47.57,57.86
NewLayout_L94.json,23,84,28,52.41,60.38
NewLayout_L94.json,24,84,28,49.98,63.83
NewLayout_L94.json,25,84,28,54.25,64.93
NewLayout_L95.json,2,72,24,17.82,17.82
NewLayout_L95.json,3,72,24,17.82,17.82
NewLayout_L95.json,4,72,24,17.82,17.82
NewLayout_L95.json,5,72,24,17.82,18.88
NewLayout_L95.json,6,72,24,17.82,23.99
NewLayout_L95.json,7,72,24,17.82,27.63
NewLayout_L95.json,8,72,24,17.82,27.6
NewLayout_L95.json,9,72,24,17.82,32.47
NewLayout_L95.json,10,72,24,18.34,32.68
NewLayout_L95.json,11,72,24,17.82,37.34
NewLayout_L95.json,12,72,24,19.16,38.65
NewLayout_L95.json,13,72,24,19.96,40.32
NewLayout_L95.json,14,72,24,26.95,42.5
NewLayout_L95.json,15,72,24,29.73,44.67
NewLayout_L95.json,16,72,24,34.25,47.97
NewLayout_L95.json,17,72,24,37.83,49.74
NewLayout_L95.json,18,72,24,37.63,52.51
NewLayout_L95.json,19,72,24,41.29,52.77
NewLayout_L95.json,20,72,24,41.26,56.36
NewLayout_L95.json,21,72,24,48.24,57.69
NewLayout_L95.json,22,72,24,47.26,59.98
NewLayout_L95.json,23,72,24,46.38,61.94
NewLayout_L95.json,24,72,24,49.16,64.16
NewLayout_L96.json,2,114,38,16.0,16.61
NewLayout_L96.json,3,114,38,16.0,17.61
NewLayout_L96.json,4,114,38,16.0,19.05
NewLayout_L96.json,5,114,38,16.92,21.78
NewLayout_L96.json,6,114,38,17.84,24.2
NewLayout_L96.json,7,114,38,18.7,27.59
NewLayout_L96.json,8,114,38,20.24,30.73
NewLayout_L96.json,9,114,38,23.94,32.31
NewLayout_L96.json,10,114,38,26.02,35.95
NewLayout_L96.json,11,114,38,29.24,39.37
NewLayout_L96.json,12,114,38,31.58,41.52
NewLayout_L96.json,13,114,38,32.09,44.57
NewLayout_L96.json,14,114,38,33.77,48.19
NewLayout_L96.json,15,114,38,39.8,51.76
NewLayout_L96.json,16,114,38,41.87,55.23
NewLayout_L96.json,17,114,38,42.79,58.25
NewLayout_L96.json,18,114,38,44.03,59.71
NewLayout_L96.json,19,114,38,43.64,65.58
NewLayout_L96.json,20,114,38,51.97,67.75
NewLayout_L96.json,21,114,38,54.43,69.52
NewLayout_L96.json,22,114,38,56.76,72.79
NewLayout_L96.json,23,114,38,61.53,77.11
NewLayout_L96.json,24,114,38,62.43,79.86
NewLayout_L96.json,25,114,38,65.95,82.52
NewLayout_L97.json,2,51,17,7.47,7.74
NewLayout_L97.json,3,51,17,7.47,8.56
NewLayout_L97.json,4,51,17,7.47,9.22
NewLayout_L97.json,5,51,17,7.47,10.99
NewLayout_L97.json,6,51,17,7.47,12.55
NewLayout_L97.json,7,51,17,7.92,15.86
NewLayout_L97.json,8,51,17,10.73,17.35
NewLayout_L97.json,9,51,17,12.39,19.78
NewLayout_L97.json,10,51,17,11.53,21.99
NewLayout_L97.json,11,51,17,14.47,24.5
NewLayout_L97.json,12,51,17,14.27,28.52
NewLayout_L97.json,13,51,17,19.02,29.34
NewLayout_L97.json,14,51,17,20.55,34.24
NewLayout_L97.json,15,51,17,24.17,33.82
NewLayout_L97.json,16,51,17,24.25,36.32
NewLayout_L97.json,17,51,17,28.27,39.24
NewLayout_L98.json,2,66,22,32.38,39.86
NewLayout_L98.json,3,66,22,32.38,45.47
NewLayout_L98.json,4,66,22,41.25,50.68
NewLayout_L98.json,5,66,22,38.64,55.37
NewLayout_L98.json,6,66,22,49.25,63.91
NewLayout_L98.json,7,66,22,56.66,69.21
NewLayout_L98.json,8,66,22,63.84,77.67
NewLayout_L98.json,9,66,22,69.7,83.26
NewLayout_L98.json,10,66,22,74.5,89.23
NewLayout_L98.json,11,66,22,76.44,97.96
NewLayout_L98.json,12,66,22,86.09,103.67
NewLayout_L98.json,13,66,22,94.5,109.97
NewLayout_L98.json,14,66,22,103.85,118.42
NewLayout_L98.json,15,66,22,107.17,124.87
NewLayout_L98.json,16,66,22,108.74,130.27
NewLayout_L98.json,17,66,22,120.67,140.37
NewLayout_L98.json,18,66,22,112.6,144.7
NewLayout_L98.json,19,66,22,130.62,151.3
NewLayout_L98.json,20,66,22,135.5,161.52
NewLayout_L98.json,21,66,22,143.1,166.15
NewLayout_L98.json,22,66,22,139.72,171.65
